"USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-09,"2013","03","09",68,-0.3,24,-5.6,24,1011.2,24,1004.8,24,NA,0,8,24,10.8,NA,1.9,NA,-1.7,"*",0,"I",NA,0,0,0,0,0,0,0.4,0.6,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-10,"2013","03","10",69,-3.2,24,-9.3,24,1011.7,24,1005.2,24,NA,0,8.7,24,10.8,NA,-0.8,NA,-4.8,"*",0,"I",NA,0,0,0,0,0,0,0.3,0.5,60
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-11,"2013","03","11",70,-4.8,14,-11.5,14,1013.8,14,1007.2,14,NA,0,6.1,14,7.7,NA,-1.9,NA,-6,"*",0,"I",NA,0,0,0,0,0,0,0.3,0.4,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-12,"2013","03","12",71,-1.6,18,-9.6,18,1007.1,18,1000.6,18,NA,0,2.6,18,4.1,NA,1.6,NA,-8.3,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.5,60
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-13,"2013","03","13",72,-1.8,24,-3.8,24,1004.1,24,997.7,24,NA,0,2.8,24,4.6,NA,1.8,NA,-3.7,NA,0.5,"E",NA,0,0,0,0,0,0,0.5,0.5,100
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-14,"2013","03","14",73,-2.9,24,-5.8,24,1011.2,24,1004.7,24,NA,0,3.4,24,5.1,NA,-1.4,NA,-5.8,"*",0,"I",NA,0,0,0,0,0,0,0.4,0.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-15,"2013","03","15",74,-2.5,24,-6.4,24,1015,24,1008.5,24,NA,0,2.1,24,3.6,NA,1.4,NA,-6.8,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-16,"2013","03","16",75,-1.1,24,-5.5,24,1013.3,24,1006.9,24,NA,0,5.8,24,7.2,NA,0.9,"*",-3.4,NA,0.5,"E",NA,0,0,0,0,0,0,0.4,0.6,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-17,"2013","03","17",76,0.3,23,-6.6,23,1009.3,23,1002.9,23,NA,0,8.1,23,11.8,NA,2.4,NA,-1.4,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.6,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-18,"2013","03","18",77,-0.7,24,-6.1,24,1003.9,24,997.5,24,NA,0,9.9,24,12.3,NA,0.5,NA,-2.1,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.6,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-19,"2013","03","19",78,-2.7,24,-4.3,24,1004,24,997.6,24,NA,0,5.8,24,7.7,NA,-0.8,NA,-3.4,NA,0.5,"E",NA,0,0,0,0,0,0,0.4,0.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-20,"2013","03","20",79,-2.8,24,-3.7,24,1010.7,24,1004.2,24,NA,0,4.2,24,5.1,NA,-1.8,NA,-3.6,NA,1.3,"F",NA,0,0,0,0,0,0,0.5,0.5,100
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-21,"2013","03","21",80,-3.1,24,-5.3,24,1021,24,1014.4,24,NA,0,3.4,24,5.1,NA,-1.8,NA,-4.6,NA,0,"F",NA,0,0,0,0,0,0,0.4,0.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-22,"2013","03","22",81,-4.6,24,-8.7,24,1028.4,24,1021.7,24,NA,0,4.9,24,7.2,NA,-1.3,NA,-8.8,NA,0,"E",NA,0,0,0,0,0,0,0.3,0.4,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-23,"2013","03","23",82,-4.7,23,-8.9,23,1031.7,23,1025,23,NA,0,5.2,23,7.2,NA,-1.4,NA,-7.8,"*",0,"I",NA,0,0,0,0,0,0,0.3,0.4,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-24,"2013","03","24",83,-3.1,24,-7.6,24,1030.3,24,1023.6,24,NA,0,3.7,24,6.2,NA,1.1,NA,-10.3,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.5,60
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-25,"2013","03","25",84,-1.9,24,-5.7,24,1027.9,24,1021.3,24,NA,0,4.7,24,6.7,NA,0.1,NA,-4.5,"*",0,"I",NA,0,0,0,0,0,0,0.4,0.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-26,"2013","03","26",85,-1.6,22,-5.9,22,1023.3,22,1016.7,22,NA,0,2.9,22,5.7,NA,2.8,NA,-6.7,NA,0,"E",NA,0,0,0,0,0,0,0.4,0.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-27,"2013","03","27",86,-0.6,24,-4.3,24,1021.1,24,1014.6,24,NA,0,3.5,24,6.2,NA,2.6,NA,-3.5,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.6,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-28,"2013","03","28",87,-0.2,24,-4.3,24,1017.3,24,1010.9,24,NA,0,4.7,24,7.2,NA,3.1,NA,-3.3,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.6,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-29,"2013","03","29",88,-0.6,23,-1.6,23,1010.5,23,1004.1,23,NA,0,3.9,23,5.7,NA,0.6,NA,-1.5,NA,0,"E",NA,0,0,0,0,0,0,0.5,0.6,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-30,"2013","03","30",89,-1,24,-2.1,24,1010,24,1003.6,24,NA,0,2.7,24,4.1,NA,0.2,NA,-2.3,"*",0.5,"F",NA,0,0,0,0,0,0,0.5,0.6,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-03-31,"2013","03","31",90,-0.2,24,-3.8,24,1014.6,24,1008.1,24,NA,0,2,24,4.6,NA,4.7,NA,-3.9,NA,0.5,"E",NA,0,0,0,0,0,0,0.5,0.6,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-01,"2013","04","01",91,1.1,22,-5.1,22,1014,22,1007.5,22,NA,0,2.6,22,5.1,NA,5.7,NA,-2.4,"*",0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-02,"2013","04","02",92,1.3,23,-6.2,23,1018.7,23,1012.3,23,NA,0,1.4,23,4.1,NA,7,NA,-4.1,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-03,"2013","04","03",93,1.1,23,-4.7,23,1023.7,23,1017.2,23,NA,0,2.8,23,6.2,NA,4.7,NA,-3.4,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-04,"2013","04","04",94,1.1,23,-4.3,23,1020.2,23,1013.7,23,NA,0,3,23,6.2,NA,5.8,NA,-2.8,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-05,"2013","04","05",95,1.1,24,-3.7,24,1016.7,24,1010.3,24,NA,0,3.3,24,6.7,NA,5.3,NA,-3.2,NA,0,"E",NA,0,0,0,0,0,0,0.5,0.7,71.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-06,"2013","04","06",96,2.6,24,-2.7,24,1019.7,24,1013.3,24,NA,0,2.4,24,5.7,NA,8.4,NA,-3.2,NA,0,"I",NA,0,0,0,0,0,0,0.5,0.7,71.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-07,"2013","04","07",97,1.7,24,0.2,24,1017.7,24,1011.3,24,NA,0,4.3,24,6.7,NA,5.3,NA,-0.3,"*",1,"E",NA,0,0,0,0,0,0,0.6,0.7,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-08,"2013","04","08",98,1.9,24,-3.1,24,1013.4,24,1007.1,24,NA,0,2.1,24,4.1,NA,6.3,NA,-2.6,NA,0,"I",NA,0,0,0,0,0,0,0.5,0.7,71.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-09,"2013","04","09",99,2.1,24,-5.7,24,1010.4,24,1004,24,NA,0,6.5,24,10.8,NA,5.6,NA,-1.3,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.7,57.1
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-10,"2013","04","10",100,1.9,24,0,24,1007.9,24,1001.6,24,NA,0,6,24,8.2,NA,5.1,NA,-0.2,NA,4.1,"E",NA,0,0,0,0,0,0,0.6,0.7,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-11,"2013","04","11",101,3.3,24,3,24,1002.6,24,996.3,24,NA,0,4.1,24,6.7,NA,4.4,NA,1.8,NA,3.6,"F",NA,0,0,0,0,0,0,0.8,0.8,100
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-12,"2013","04","12",102,4,24,3.7,24,999.7,24,993.5,24,NA,0,2.3,24,4.1,NA,5.7,NA,2.6,NA,0,"F",NA,0,0,0,0,0,0,0.8,0.8,100
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-13,"2013","04","13",103,5.5,24,3.9,24,1011.9,24,1005.6,24,NA,0,2.3,24,3.6,NA,7.9,NA,3.8,NA,0.8,"F",NA,0,0,0,0,0,0,0.8,0.9,88.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-14,"2013","04","14",104,9.2,24,6.7,24,1022.1,24,1015.8,24,NA,0,4.4,24,7.2,NA,13,"*",2.4,NA,0,"E",NA,0,0,0,0,0,0,1,1.2,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-15,"2013","04","15",105,13.2,23,9.4,23,1018.2,23,1012,23,NA,0,4.8,23,7.2,NA,18.8,NA,8.1,"*",0,"I",NA,0,0,0,0,0,0,1.2,1.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-16,"2013","04","16",106,10.6,24,7.8,24,1016.9,24,1010.7,24,NA,0,4.1,24,7.2,NA,16.9,NA,5.6,NA,1,"F",NA,0,0,0,0,0,0,1.1,1.3,84.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-17,"2013","04","17",107,11.6,24,5.9,24,1017.6,24,1011.4,24,NA,0,4.6,24,7.2,NA,16.1,NA,6,NA,0,"I",NA,0,0,0,0,0,0,0.9,1.4,64.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-18,"2013","04","18",108,11.2,24,6.7,24,1008.5,24,1002.4,24,NA,0,9.3,24,14.9,NA,14.9,NA,8.2,"*",1,"E",NA,0,0,0,0,0,0,1,1.3,76.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-19,"2013","04","19",109,6.9,24,2.8,24,1017.2,24,1010.9,24,NA,0,8,24,10.3,NA,9.8,NA,3.4,"*",0,"I",NA,0,0,0,0,0,0,0.7,1,70
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-20,"2013","04","20",110,6.5,23,-1.6,23,1030.3,23,1023.9,23,NA,0,3,23,5.7,NA,11.8,NA,1.3,NA,0,"I",NA,0,0,0,0,0,0,0.5,1,50
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-21,"2013","04","21",111,7.2,23,-1.8,23,1023.6,23,1017.3,23,NA,0,3.8,23,6.7,NA,12,NA,-0.1,NA,0,"I",NA,0,0,0,0,0,0,0.5,1,50
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-22,"2013","04","22",112,8.7,24,3.3,24,1013.7,24,1007.4,24,NA,0,3.7,24,7.7,NA,13.6,NA,6.1,NA,1,"F",NA,0,0,0,0,0,0,0.8,1.1,72.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-23,"2013","04","23",113,9.2,24,4.8,24,1013,24,1006.8,24,NA,0,7.2,24,9.8,NA,13.2,NA,6.1,"*",0.3,"E",NA,0,0,0,0,0,0,0.9,1.2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-24,"2013","04","24",114,9.7,23,6.2,23,1020,23,1013.8,23,NA,0,6.3,23,10.8,NA,15.1,NA,4.5,NA,0,"I",NA,0,0,0,0,0,0,0.9,1.2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-25,"2013","04","25",115,9.1,24,3.3,24,1020.8,24,1014.6,24,NA,0,3.1,24,5.1,NA,13.8,NA,3.2,NA,0.5,"E",NA,0,0,0,0,0,0,0.8,1.2,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-26,"2013","04","26",116,7.5,24,5,24,1009.4,24,1003.2,24,NA,0,2.8,24,5.7,NA,11.9,NA,5.9,"*",6.1,"F",NA,0,0,0,0,0,0,0.9,1,90
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-27,"2013","04","27",117,6.6,24,1.7,24,1010,24,1003.7,24,NA,0,3.6,24,4.6,NA,10.6,NA,2.6,NA,0,"I",NA,0,0,0,0,0,0,0.7,1,70
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-28,"2013","04","28",118,5.6,23,0.9,23,1014.1,23,1007.8,23,NA,0,4,23,6.7,NA,10.4,NA,0.4,NA,0,"I",NA,0,0,0,0,0,0,0.7,0.9,77.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-29,"2013","04","29",119,6.9,24,2.8,24,1011.1,24,1004.8,24,NA,0,7.1,24,10.8,NA,9.4,NA,5.1,NA,1,"E",NA,0,0,0,0,0,0,0.7,1,70
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-04-30,"2013","04","30",120,7.3,23,1.8,23,1020.4,23,1014.1,23,NA,0,5.7,23,7.7,NA,12.6,NA,2.9,"*",0,"I",NA,0,0,0,0,0,0,0.7,1,70
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-01,"2013","05","01",121,6.2,23,-1.4,23,1026.3,23,1020,23,NA,0,2,23,4.1,NA,12.4,NA,-0.2,NA,0,"G",NA,0,0,0,0,0,0,0.6,0.9,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-02,"2013","05","02",122,6.5,24,-0.9,24,1025.2,24,1018.8,24,NA,0,2.6,24,5.7,NA,11.8,NA,-0.6,NA,0,"G",NA,0,0,0,0,0,0,0.6,1,60
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-03,"2013","05","03",123,8.6,23,-2.4,23,1020.1,23,1013.9,23,NA,0,2.1,23,3.1,NA,14.7,NA,0.5,NA,0,"G",NA,0,0,0,0,0,0,0.5,1.1,45.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-04,"2013","05","04",124,11.7,24,4.2,24,1015,24,1008.8,24,NA,0,5.2,24,9.3,NA,18.6,NA,6.1,NA,0,"G",NA,0,0,0,0,0,0,0.8,1.4,57.1
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-05,"2013","05","05",125,10.5,24,6.2,24,1022,24,1015.8,24,NA,0,4.2,24,6.2,NA,15.7,NA,6.7,NA,0,"G",NA,0,0,0,0,0,0,0.9,1.3,69.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-06,"2013","05","06",126,12.9,24,6.1,24,1023,24,1016.8,24,NA,0,1.6,24,4.6,NA,19.4,NA,4.1,NA,0,"G",NA,0,0,0,0,0,0,0.9,1.5,60
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-07,"2013","05","07",127,14.4,24,7.7,24,1020.5,24,1014.3,24,NA,0,3.2,24,5.7,NA,21,NA,7.4,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.6,68.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-08,"2013","05","08",128,13.9,24,11.2,24,1012,24,1005.8,24,NA,0,3.8,24,5.7,NA,19.3,NA,10.9,NA,0.5,"G",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-09,"2013","05","09",129,13.6,24,9.9,24,1010.8,24,1004.7,24,NA,0,3.9,24,6.7,NA,16.7,NA,6.8,"*",3.3,"G",NA,0,0,0,0,0,0,1.2,1.6,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-10,"2013","05","10",130,11.3,24,5.8,24,1010.7,24,1004.5,24,NA,0,4.9,24,9.3,NA,16.4,NA,6.6,NA,0,"G",NA,0,0,0,0,0,0,0.9,1.3,69.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-11,"2013","05","11",131,11.7,24,7.8,24,1011.2,24,1005.1,24,NA,0,4.3,24,9.3,NA,16.5,NA,6.5,"*",0.3,"G",NA,0,0,0,0,0,0,1.1,1.4,78.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-12,"2013","05","12",132,9.5,23,6.2,23,1010.2,23,1004,23,NA,0,4.1,23,7.2,NA,13.9,NA,6.2,NA,1,"G",NA,0,0,0,0,0,0,0.9,1.2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-13,"2013","05","13",133,8.7,24,6.2,24,1009,24,1002.8,24,NA,0,4.4,24,7.2,NA,11.8,NA,5.2,"*",0,"G",NA,0,0,0,0,0,0,0.9,1.1,81.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-14,"2013","05","14",134,9.1,23,4.3,23,1007.5,23,1001.3,23,NA,0,3.7,23,7.2,NA,13.3,NA,4.4,NA,5.3,"G",NA,0,0,0,0,0,0,0.8,1.2,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-15,"2013","05","15",135,14.6,23,9.8,23,1003.5,23,997.5,23,NA,0,4.6,23,7.2,NA,21.3,NA,9.8,NA,0.5,"G",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-16,"2013","05","16",136,15.2,24,11.2,24,1002.4,24,996.4,24,NA,0,4.1,24,6.2,NA,20,NA,11.2,NA,3.3,"G",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-17,"2013","05","17",137,17.8,23,12.1,23,1002.3,23,996.3,23,NA,0,4.6,23,7.2,NA,22.6,NA,14,NA,0.3,"G",NA,0,0,0,0,0,0,1.4,2,70
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-18,"2013","05","18",138,17.6,24,12.5,24,1006.2,24,1000.2,24,NA,0,3.3,24,6.2,NA,23,NA,12.7,"*",0,"G",NA,0,0,0,0,0,0,1.4,2,70
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-19,"2013","05","19",139,14.1,24,13.2,24,1008.7,24,1002.6,24,NA,0,1.6,24,4.1,NA,18,NA,11.8,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.6,93.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-20,"2013","05","20",140,14.9,24,13.3,24,1007.5,24,1001.4,24,NA,0,1.4,24,2.6,NA,18.7,NA,12.9,NA,1.3,"G",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-21,"2013","05","21",141,13.8,24,13.2,24,1005.3,24,999.3,24,NA,0,2.6,24,5.7,NA,16.2,NA,11.8,"*",0,"G",NA,0,0,0,0,0,0,1.5,1.6,93.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-22,"2013","05","22",142,8.5,24,6.6,24,1000,24,993.9,24,NA,0,6.2,24,8.8,NA,14,NA,5.6,"*",30,"G",NA,0,0,0,0,0,0,1,1.1,90.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-23,"2013","05","23",143,7.9,23,2.9,23,1005.9,23,999.7,23,NA,0,3.8,23,6.7,NA,12,NA,4.5,NA,21.3,"G",NA,0,0,0,0,0,0,0.8,1.1,72.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-24,"2013","05","24",144,10.3,22,5,22,1011.8,22,1005.6,22,NA,0,2.3,22,4.6,NA,14.9,NA,4.1,NA,0,"G",NA,0,0,0,0,0,0,0.9,1.3,69.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-25,"2013","05","25",145,12.1,24,9.5,24,1010,24,1003.8,24,NA,0,3.5,24,5.7,NA,16,NA,8.1,NA,1.3,"G",NA,0,0,0,0,0,0,1.2,1.4,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-26,"2013","05","26",146,13.8,24,10.7,24,1005.1,24,999,24,NA,0,4,24,7.7,NA,16.8,NA,10.9,"*",2.3,"G",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-27,"2013","05","27",147,13.2,23,9.2,23,1008.3,23,1002.2,23,NA,0,2.6,23,4.1,NA,17.1,NA,10.4,NA,1,"G",NA,0,0,0,0,0,0,1.2,1.5,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-28,"2013","05","28",148,12.8,24,11.5,24,1006.5,24,1000.4,24,NA,0,2.9,24,5.1,NA,16.2,NA,10.2,NA,0,"G",NA,0,0,0,0,0,0,1.4,1.5,93.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-29,"2013","05","29",149,12.1,24,10.2,24,1002.6,24,996.5,24,NA,0,4.8,24,7.2,NA,14.6,NA,10.2,"*",3,"G",NA,0,0,0,0,0,0,1.2,1.4,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-30,"2013","05","30",150,14.6,23,11.5,23,1008.8,23,1002.7,23,NA,0,2.7,23,4.6,NA,19.5,NA,9.1,NA,0.8,"G",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-05-31,"2013","05","31",151,15.5,24,12.7,24,1008.8,24,1002.7,24,NA,0,3.4,24,6.2,NA,19.5,NA,11.5,NA,0,"G",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-06-01,"2013","06","01",152,16.2,23,13.2,23,1010.9,23,1004.9,23,NA,0,3.3,23,5.1,NA,22.4,NA,11.5,"*",0,"G",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-06-02,"2013","06","02",153,12.3,24,7.2,24,1018.6,24,1012.4,24,NA,0,6.4,24,8.8,NA,17.1,NA,7.1,"*",0,"G",NA,0,0,0,0,0,0,1,1.4,71.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-06-03,"2013","06","03",154,13,23,7.3,23,1023.4,23,1017.2,23,NA,0,4.5,23,7.2,NA,18.1,NA,6.2,NA,0,"G",NA,0,0,0,0,0,0,1,1.5,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2013-06-04,"2013","06","04",155,13.8,24,6.2,24,1023.4,24,1017.2,24,NA,0,3.8,24,6.2,NA,17.5,NA,7.9,"*",0,"G",NA,0,0,0,0,0,0,0.9,1.6,56.2
