"Timestamp","Year","Day","boxNumber","species","stage","nEggs","nLiveChicks","nDeadChicks","eggStatus","chickStatus","adultStatus","finalStatus","Comments","observerID"
"2013-05-27",2013,147,89,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-22",2013,142,89,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-27",2013,178,89,"GT","NL",0,6,0,NA,"FL","AV",NA,NA,"PP"
"2013-07-05",2013,186,89,"GT","NL",0,0,0,NA,NA,NA,"NE",NA,"PP"
"2013-06-13",2013,164,89,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-06-01",2013,152,89,"GT","NL",4,0,0,NA,NA,NA,NA,"incubating?","PP, MP"
"2013-07-12",2013,193,89,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP, MP"
"2013-06-23",2013,174,89,"GT","NL",0,6,0,NA,"FS, YR","PV",NA,"Rings 9z15320-25","JL"
"2013-06-09",2013,160,89,"GT","NL",NA,0,0,NA,NA,"FN",NA,"incubating?","PP"
"2013-04-25",2013,115,89,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-16",2013,136,89,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-07",2013,127,89,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-10",2013,130,89,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-30",2013,120,89,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-16",2013,136,90,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-06-20",2013,171,90,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-07-12",2013,193,90,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-06-02",2013,153,90,"GT","NL",0,8,0,NA,"FS, YR","MV",NA,"Rings - 9z15122-129","JL, THOMAS, KELAN"
"2013-06-13",2013,164,90,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-04-09",2013,99,90,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-09",2013,160,90,"GT","NL",0,8,0,NA,"FL","FN",NA,NA,"PP"
"2013-04-16",2013,106,90,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-03",2013,123,90,"GT","NL",5,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-06-05",2013,156,90,"GT","NL",0,8,0,NA,"FL",NA,NA,NA,"PP"
"2013-04-25",2013,115,90,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-23",2013,113,90,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-18",2013,199,90,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP"
"2013-05-07",2013,127,90,"GT","NL",8,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-06-01",2013,152,90,"GT","NL",0,8,0,NA,"IP",NA,NA,NA,"PP, MP"
"2013-05-27",2013,147,90,"GT","NL",NA,8,0,NA,"NK, BL","FN",NA,NA,"PP"
"2013-07-05",2013,186,90,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP"
"2013-04-30",2013,120,90,"GT","NL",1,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-05-30",2013,150,90,"GT","NL",0,8,0,NA,"IP","AV",NA,"Datalogger","ORJ"
"2013-05-22",2013,142,90,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-07-31",2013,212,90,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP"
"2013-05-10",2013,130,90,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-06-27",2013,178,90,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP"
"2013-06-13",2013,164,91,"GT","NL",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-06-05",2013,156,91,"GT","NL",0,1,0,NA,"IP","FN",NA,"cannot see more, ready for ringing","PP"
"2013-06-09",2013,160,91,"GT","NL",0,1,0,NA,"FL",NA,NA,NA,"PP"
"2013-05-30",2013,150,91,"GT","NL",0,1,0,NA,"NK, BL","FN",NA,"At least 1 chick, but female on nest.","ORJ"
"2013-04-16",2013,106,91,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-31",2013,212,91,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-27",2013,147,91,"GT","NL",1,1,0,NA,"NK, BL","FN",NA,"female flushed","PP"
"2013-07-05",2013,186,91,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-25",2013,115,91,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-23",2013,113,91,"GT","N2",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-30",2013,120,91,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-16",2013,136,91,"GT","NL",3,0,0,"UN, WA",NA,NA,NA,NA,"PP, MP"
"2013-07-12",2013,193,91,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-01",2013,152,91,"GT","NL",0,1,0,NA,NA,"FN",NA,"cannot count chicks","PP, MP"
"2013-04-09",2013,99,91,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-10",2013,130,91,"GT","NL",3,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-05-22",2013,142,91,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-07-18",2013,199,91,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-07",2013,127,91,"GT","NL",2,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-06-20",2013,171,91,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-03",2013,123,91,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-27",2013,178,91,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-07",2013,158,91,"GT","NL",0,1,0,NA,"FM, YR","FN",NA,"Young - 9Z15249; Adult female, 3k+ AX50310","JL, OJ, COEN"
"2013-04-16",2013,106,92,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-31",2013,212,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-20",2013,171,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-23",2013,113,92,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-27",2013,147,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-09",2013,160,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-01",2013,152,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-10",2013,130,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-25",2013,115,92,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-03",2013,123,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-27",2013,178,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-07-12",2013,193,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-30",2013,150,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-07-18",2013,199,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-05",2013,156,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-07-05",2013,186,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-30",2013,120,92,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-09",2013,99,92,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-07",2013,127,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-22",2013,142,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-13",2013,164,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-16",2013,136,92,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-25",2013,115,93,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-30",2013,120,93,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-09",2013,99,93,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-07",2013,127,93,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-09",2013,160,93,"GT","NL",0,9,0,NA,"FS","FN",NA,NA,"PP"
"2013-05-22",2013,142,93,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-06-05",2013,156,93,"GT","NL",0,9,0,NA,"EY, IP",NA,NA,NA,"PP"
"2013-05-27",2013,147,93,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP"
"2013-06-07",2013,158,93,"GT","NL",0,9,0,NA,"IP, YR",NA,NA,"Rings - 9Z15250-58","JL, OJ, COEN"
"2013-07-31",2013,212,93,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-18",2013,169,93,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-10",2013,130,93,"GT","NL",3,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-05-16",2013,136,93,"GT","NL",9,0,0,"CO, UN",NA,NA,NA,NA,"PP, MP"
"2013-04-16",2013,106,93,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-23",2013,113,93,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-13",2013,164,93,"GT","NL",0,9,0,NA,"FL, RF",NA,NA,NA,"PP, MP"
"2013-06-27",2013,178,93,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-01",2013,152,93,"GT","NL",0,1,NA,NA,NA,"FN",NA,"cannot count chicks","PP, MP"
"2013-05-30",2013,150,93,"GT","NL",NA,1,NA,NA,"NK, BL","FN",NA,NA,"ORJ"
"2013-05-03",2013,123,93,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-20",2013,171,93,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-07-12",2013,193,93,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP, MP"
"2013-07-05",2013,186,93,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-30",2013,150,94,"BT","NL",NA,0,0,NA,NA,"FN",NA,"incubating","ORJ"
"2013-05-27",2013,147,94,"BT","NL",NA,0,0,"WA",NA,"FN",NA,NA,"PP"
"2013-04-25",2013,115,94,"BT","N3",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-31",2013,212,94,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-10",2013,130,94,"BT","NL",4,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-06-20",2013,171,94,"BT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-06-13",2013,164,94,"BT","NL",0,8,0,NA,"FL","PV",NA,NA,"PP, MP"
"2013-04-30",2013,120,94,"BT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-12",2013,193,94,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-22",2013,142,94,"BT","NL",NA,0,0,"WA",NA,"FN",NA,NA,"PP, MP"
"2013-06-27",2013,178,94,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-01",2013,152,94,"BT","NL",NA,1,NA,NA,"IP",NA,NA,"cannot count chicks","PP, MP"
"2013-05-07",2013,127,94,"BT","NL",1,0,0,"CO, UN",NA,NA,NA,NA,"PP, MP"
"2013-06-07",2013,158,94,"BT","NL",0,9,0,NA,"EY, IP","FN",NA,"Rings - 9R41161-169; Adult female, 2k, 11.5g, wing 65mm, 9R41160","JL, OJ, COEN"
"2013-06-05",2013,156,94,"BT","NL",0,9,NA,NA,"NK, BL","FN",NA,"agressive","PP"
"2013-06-09",2013,160,94,"BT","NL",0,8,0,NA,"FS","PV",NA,NA,"PP"
"2013-06-03",2013,154,94,"BT","NL",0,9,NA,NA,"NK, BL",NA,NA,"Logger placed","JL"
"2013-05-03",2013,123,94,"BT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-18",2013,199,94,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-23",2013,113,94,"BT","N3",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-05",2013,186,94,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-16",2013,106,94,"BT","RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-09",2013,99,94,"BT","RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-16",2013,136,94,"BT","NL",NA,0,0,"WA",NA,"FN",NA,NA,"PP, MP"
"2013-07-31",2013,212,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-30",2013,120,95,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-01",2013,152,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-16",2013,106,95,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-03",2013,123,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-09",2013,160,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-10",2013,130,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-13",2013,164,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-05",2013,156,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-16",2013,136,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-12",2013,193,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-09",2013,99,95,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-27",2013,178,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-23",2013,113,95,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-30",2013,150,95,"GT","NL",0,0,0,NA,NA,NA,NA,"Data logger added","ORJ"
"2013-05-27",2013,147,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-25",2013,115,95,"GT","N2",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-18",2013,199,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-22",2013,142,95,"GT","NL",0,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-06-20",2013,171,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-05",2013,186,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-07",2013,127,95,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-16",2013,136,96,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-05-10",2013,130,96,"GT","NL",4,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-06-01",2013,152,96,"GT","NL",0,6,0,NA,"IP",NA,NA,NA,"PP, MP"
"2013-06-13",2013,164,96,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-07-05",2013,186,96,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-25",2013,115,96,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-30",2013,150,96,"GT","NL",0,6,0,NA,"EY, IP","AV",NA,"Data logger added","ORJ"
"2013-05-27",2013,147,96,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP"
"2013-06-20",2013,171,96,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-07",2013,127,96,"GT","NL",1,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-05-03",2013,123,96,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-09",2013,160,96,"GT","NL",0,6,0,NA,"FL, RF","PV",NA,NA,"PP"
"2013-06-12",2013,163,96,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP, MP"
"2013-06-03",2013,154,96,"GT","NL",0,6,0,NA,"FS, YR","AV",NA,"Rings - 9Z15155-160","JL"
"2013-06-05",2013,156,96,"GT","NL",0,6,0,NA,"FM",NA,NA,NA,"PP"
"2013-04-23",2013,113,96,"GT","N4",0,0,0,NA,NA,"AN",NA,NA,"PP, MP"
"2013-04-09",2013,99,96,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-30",2013,120,96,"GT","NL",0,0,0,NA,NA,"AV",NA,NA,"PP, MP"
"2013-07-18",2013,199,96,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-07-31",2013,212,96,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-22",2013,142,96,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-04-16",2013,106,96,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-27",2013,178,96,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-07-31",2013,212,97,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-27",2013,178,97,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-07-05",2013,186,97,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-09",2013,99,97,"GT","RO",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-30",2013,150,97,"GT","NL",6,0,0,"WA",NA,NA,NA,"Data logger added","ORJ"
"2013-04-25",2013,115,97,"GT","N1",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-16",2013,106,97,"GT","N1",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-10",2013,130,97,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-20",2013,171,97,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-05-03",2013,123,97,"GT","N4",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-05",2013,156,97,"GT","NL",0,6,NA,NA,"NK, BL",NA,NA,NA,"PP"
"2013-05-16",2013,136,97,"GT","NL",3,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-05-22",2013,142,97,"GT","NL",6,0,0,"WA",NA,"FN",NA,"female flushed out of the nest","PP, MP"
"2013-04-30",2013,120,97,"GT","N4",0,NA,NA,NA,NA,"AV",NA,NA,"PP, MP"
"2013-07-18",2013,199,97,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-23",2013,113,97,"GT","N1",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-01",2013,152,97,"GT","NL",NA,1,0,NA,NA,"FN",NA,"It's quite likely that there are some chicks.","PP, MP"
"2013-06-13",2013,164,97,"GT","NL",0,6,0,NA,"FM",NA,NA,NA,"PP, MP"
"2013-05-07",2013,127,97,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-27",2013,147,97,"GT","NL",NA,0,0,"WA",NA,"FN",NA,NA,"PP"
"2013-07-12",2013,193,97,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP, MP"
"2013-06-10",2013,161,97,"GT","NL",0,6,0,NA,"FS, YR",NA,NA,"Rings - 9Z15286-291","JL, THOMAS, TRACEY"
"2013-06-09",2013,160,97,"GT","NL",0,5,NA,NA,"IP",NA,NA,"ready for ringing","PP"
"2013-05-16",2013,136,98,"GT","NL",5,0,0,"WA",NA,"FN",NA,"Female flushed from the nest","PP, MP"
"2013-06-05",2013,156,98,"GT","NL",NA,5,0,NA,"FL",NA,NA,NA,"PP"
"2013-06-09",2013,160,98,"GT","NE",0,0,0,NA,NA,"FN",NA,NA,"PP"
"2013-07-12",2013,193,98,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-09",2013,99,98,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-27",2013,178,98,"GT","NL",0,0,2,NA,"NK, BL","AV",NA,"dead chicks removed","PP"
"2013-04-25",2013,115,98,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-23",2013,113,98,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-13",2013,164,98,"GT","NL",NA,0,0,NA,NA,"FN",NA,"New brood? Chicks fledged successfully.","PP, MP"
"2013-05-22",2013,142,98,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-06-02",2013,153,98,"GT","NL",0,5,0,NA,"FM, YR",NA,NA,"Rings - 9Z15117-121","JL, THOMAS, KELAN"
"2013-07-18",2013,199,98,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-06-20",2013,171,98,"GT","NL",5,1,0,"HA, WA","NK, BL","FN",NA,"female flushed","PP, MP"
"2013-04-30",2013,120,98,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-27",2013,147,98,"GT","NL",NA,5,0,NA,"NK, BL","FN",NA,"cannot count chicks","PP"
"2013-07-05",2013,186,98,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-04-16",2013,106,98,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-30",2013,150,98,"GT","NL",0,5,0,NA,"FS",NA,NA,NA,"ORJ"
"2013-06-01",2013,152,98,"GT","NL",NA,5,0,NA,"FS",NA,NA,NA,"PP, MP"
"2013-05-03",2013,123,98,"GT","NL",2,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-07-31",2013,212,98,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP"
"2013-05-07",2013,127,98,"GT","NL",5,0,0,"CO, UN",NA,NA,NA,NA,"PP, MP"
"2013-05-10",2013,130,98,"GT","NL",5,0,0,"CO, UN",NA,NA,NA,NA,"PP, MP"
"2013-04-09",2013,99,99,NA,"N0",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-31",2013,212,99,"GT","NE",3,0,0,"CO",NA,NA,NA,NA,"PP"
"2013-04-23",2013,113,99,"GT","N3",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-07",2013,127,99,"GT","NL",6,0,0,"CO, UN",NA,NA,NA,NA,"PP, MP"
"2013-06-02",2013,153,99,"GT","NL",3,3,0,NA,"FM, YR",NA,NA,"Rings - 9Z15114-116","JL, THOMAS, KELAN"
"2013-04-30",2013,120,99,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-04-25",2013,115,99,"GT","N3",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-22",2013,142,99,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-06-13",2013,164,99,"GT","NE",3,0,0,"CO, ED",NA,NA,"NE, YC",NA,"PP, MP"
"2013-05-03",2013,123,99,"GT","NL",2,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-07-18",2013,199,99,"GT","NE",3,0,0,"CO",NA,NA,NA,NA,"PP"
"2013-06-05",2013,156,99,"GT","NL",3,3,0,NA,"FL",NA,NA,NA,"PP"
"2013-06-27",2013,178,99,"GT","NE",3,0,0,"CO",NA,NA,NA,NA,"PP"
"2013-07-12",2013,193,99,"GT","NE",3,0,0,"CO",NA,NA,NA,NA,"PP, MP"
"2013-05-30",2013,150,99,"GT","NL",NA,3,NA,NA,NA,"FN",NA,NA,"ORJ"
"2013-06-09",2013,160,99,"GT","NL",3,3,0,NA,"FL","FN",NA,NA,"PP"
"2013-06-20",2013,171,99,"GT","NE",3,0,0,"CO",NA,NA,NA,NA,"PP, MP"
"2013-04-16",2013,106,99,NA,"N0",0,NA,NA,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-27",2013,147,99,"GT","NL",NA,3,NA,NA,"NK, BL","FN",NA,"cannot count chicks","PP"
"2013-05-16",2013,136,99,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"PP, MP"
"2013-06-01",2013,152,99,"GT","NL",NA,3,0,"CO","FS",NA,NA,NA,"PP, MP"
"2013-07-05",2013,186,99,"GT","NE",3,0,0,"CO",NA,NA,NA,NA,"PP"
"2013-05-10",2013,130,99,"GT","NL",6,0,0,"UN, WA",NA,NA,NA,NA,"PP, MP"
"2013-06-01",2013,152,100,"GT","NL",0,8,0,NA,"FS",NA,NA,NA,"PP, MP"
"2013-05-07",2013,127,100,"GT","NL",7,0,0,"WA",NA,"FN",NA,NA,"PP, MP"
"2013-07-31",2013,212,100,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP"
"2013-06-20",2013,171,100,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP, MP"
"2013-05-27",2013,147,100,"GT","NL",0,8,0,NA,"EY, IP","AV",NA,"Rings 9Z15014-020 - 1 chick too small to ring","JL, ORT, PP, RSP"
"2013-04-16",2013,106,100,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-05",2013,186,100,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP"
"2013-04-30",2013,120,100,"GT","NL",2,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-27",2013,178,100,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP"
"2013-04-23",2013,113,100,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-05-30",2013,150,100,"GT","NL",0,8,0,NA,NA,"AV",NA,NA,"ORJ"
"2013-05-10",2013,130,100,"GT","NL",9,0,0,"UN, WA",NA,NA,NA,NA,"PP, MP"
"2013-05-03",2013,123,100,"GT","NL",5,0,0,"CO, CV",NA,NA,NA,NA,"PP, MP"
"2013-04-25",2013,115,100,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-07-18",2013,199,100,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"PP"
"2013-06-05",2013,156,100,"GT","NL",0,7,0,NA,"FL, RF",NA,NA,NA,"PP"
"2013-06-13",2013,164,100,"GT","NE",0,0,0,NA,NA,NA,"NE, YC",NA,"PP, MP"
"2013-04-09",2013,99,100,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"PP, MP"
"2013-06-09",2013,160,100,"GT","NL",0,7,0,NA,"FL, RF","PV",NA,NA,"PP"
"2013-05-22",2013,142,100,"GT","NL",4,5,0,"WA","NK, BL",NA,NA,NA,"PP, MP"
